subject,age_group,statementtype,time_delay,phase1_statement,make_base_beliefs,correction_statement,make_detections,make_test_beliefs,testresponse,alternateresponse,make_cr_response,topic,target,alternate,fact_recall_coding_final,alternate_recall_coding_final
561d98e03d7fe8000b0f5e09,older,correct_3,23.99,clinton_nkorea_m.png,2,clinton_nkorea_c.png,1,5,1 billion,3 billion,1,clinton_nkorea,1.4 billion,3 billion,E,1
561d98e03d7fe8000b0f5e09,older,correct_3,23.99,coffee_m.png,5,coffee_c.png,1,4,17th,1st,1,coffee,15th,2nd,E,E
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,coronabeer_covid_m.png,2,coronabeer_covid_c.png,0,2,it depleted it,,0,coronabeer_covid,sharp increase,sharp decrease,1,
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,federal_state_dollars_m.png,2,federal_state_dollars_c.png,1,6,california,virginia was said to be the state that received the most federal funds,1,federal_state_dollars,california,virginia,2,1
561d98e03d7fe8000b0f5e09,older,correct_3,23.99,gas_2018_m.png,3,gas_2018_c.png,0,5,it increased,,0,gas_2018,rose 15%,rose 25%,A,
561d98e03d7fe8000b0f5e09,older,correct_3,23.99,guncontrol_warrant_m.png,2,guncontrol_warrant_c.png,1,6,if they have a warrant,if they have a warrant,1,guncontrol_warrant,require a warrant,at any time,2,2
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,immigration_boy_cage_m.png,5,immigration_boy_cage_c.png,1,3,i don't remember,,0,immigration_boy_cage,at a protest,separated from parents,E,
561d98e03d7fe8000b0f5e09,older,correct_3,23.99,liberian_women_m.png,5,liberian_women_c.png,1,5,40 percent,,0,liberian_women,0.6,>38%,E,
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,library_americanflag_m.png,4,library_americanflag_c.png,1,4,ettiquette,i don't remember,1,library_americanflag,it did not meet etiquette standards,they did not want to pledge allegiance,2,E
561d98e03d7fe8000b0f5e09,older,correct_3,23.99,mexican_border_crossings_m.png,1,mexican_border_crossings_c.png,0,3,it has increased by 96 percent,,0,mexican_border_crossings,decreased by 25%,decreased by 40%,E,
561d98e03d7fe8000b0f5e09,older,repeated,23.99,military_pay_c.png,5,military_pay_c.png,0,5,every year since 2003,every year,1,military_pay,every year since 1983,none in 10 years,2,2
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,missing_people_m.png,2,missing_people_c.png,1,6,most people go missing near national parks.,near caves,1,missing_people,national parks,cave systems,2,1
561d98e03d7fe8000b0f5e09,older,correct_3,23.99,murder_year_m.png,2,murder_year_c.png,0,5,2017,i think it said 2017,1,murder_year,1980,2017,1,1
561d98e03d7fe8000b0f5e09,older,repeated,23.99,obama_website_c.png,5,obama_website_c.png,1,3,2.9 billion,,0,obama_website,2.1 billion,5 billion,E,
561d98e03d7fe8000b0f5e09,older,repeated,23.99,pope_guncontrol_c.png,2,pope_guncontrol_c.png,1,3,i don't remember,,0,pope_guncontrol,gun manufacturers,gun owners,E,
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,pres_vacation_m.png,0,pres_vacation_c.png,1,5,clinton,obama,1,pres_vacation,clinton,obama,2,1
561d98e03d7fe8000b0f5e09,older,repeated,23.99,race_starbucks_c.png,3,race_starbucks_c.png,0,4,2 dollars,2 dollar settlements from blm participants,1,race_starbucks,2,2 million,2,2
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,rep_control_m.png,4,rep_control_c.png,1,3,i don't recall,,0,rep_control,2007,1928,E,
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,rural_hospitals_m.png,3,rural_hospitals_c.png,1,5,they don't have enough funding.,they don't have internet services,1,rural_hospitals,they serve people who are less likely to have health insurance,they do not have access to high-speed internet,E,1
561d98e03d7fe8000b0f5e09,older,repeated,23.99,skorea_population_c.png,0,skorea_population_c.png,0,2,10 billion,,0,skorea_population,<10 million people,about 38 million people,E,
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,soccer_revenue_gap_m.png,4,soccer_revenue_gap_c.png,0,4,i don't know,,0,soccer_revenue_gap,5.8 million more,20 million more,E,
561d98e03d7fe8000b0f5e09,older,correct_3,23.99,swimmingpool_deaths_m.png,4,swimmingpool_deaths_c.png,1,5,3.600 per year,"360,000 killed in swimming pool every year.",1,swimmingpool_deaths,3709,360000,E,1
561d98e03d7fe8000b0f5e09,older,correct_3,23.99,tax_allocation_m.png,2,tax_allocation_c.png,1,5,medicare,,0,tax_allocation,social ('medicare'),military ('war on terror'),2,
561d98e03d7fe8000b0f5e09,older,repeated,23.99,tax_pres_law_c.png,5,tax_pres_law_c.png,0,5,yes,,0,tax_pres_law,yes there is a law,no there is no law,2,
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,test_american_cars_m.png,3,test_american_cars_c.png,1,3,i don't remember,,0,test_american_cars,simulation of hitting a person,dropping a bowling ball,E,
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,trump_signed_legislation_m.png,4,trump_signed_legislation_c.png,1,5,less than others,trump signed moe legislation than other presidents,1,trump_signed_legislation,less than any since ww2,more than any other president,2,1
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,us_trading_partner_m.png,1,us_trading_partner_c.png,1,5,china,,0,us_trading_partner,china,the united kingdom,2,
561d98e03d7fe8000b0f5e09,older,correct_3,23.99,ut_athletes_ipad_m.png,5,ut_athletes_ipad_c.png,1,5,20 percent,all student atheletes given ipads,1,ut_athletes_ipad,given to a limited number of student-athletes,all student-athletes,2,1
561d98e03d7fe8000b0f5e09,older,correct_3,23.99,vaccines_autism_m.png,2,vaccines_autism_c.png,1,6,they don't think vaccines cause autism,that the court supports the fact that vaccines cause autism.,1,vaccines_autism,do not cause autism,vaccines cause autism,2,1
561d98e03d7fe8000b0f5e09,older,correct_1,23.99,veteran_suicide_m.png,5,veteran_suicide_c.png,1,5,9 percent,70 percent had marijuana in their body.,1,veteran_suicide,0.09,0.7,2,1
561d98e03d7fe8000b0f5e09,older,repeated,23.99,voter_turnout_c.png,5,voter_turnout_c.png,1,4,2012,,0,voter_turnout,higher than 2012,lowest since 1996,2,
56802e5fc5767f00121cc6a0,older,repeated,24.12,abortion_bieber_c.png,2,abortion_bieber_c.png,0,5,pro life,,0,abortion_bieber,steadily been pro life,changed from pro choice to pro life,2,
56802e5fc5767f00121cc6a0,older,repeated,24.12,alabama_senate_c.png,4,alabama_senate_c.png,1,2,25,25,1,alabama_senate,21 years,30 years,E,E
56802e5fc5767f00121cc6a0,older,repeated,24.12,alaska_polarbears_c.png,6,alaska_polarbears_c.png,0,6,endangered,,0,alaska_polarbears,listed as an endangered species,numbers are strong and healthy,2,
56802e5fc5767f00121cc6a0,older,repeated,24.12,amazon_rainforest_c.png,6,amazon_rainforest_c.png,0,5,6 percent,,0,amazon_rainforest,0.06,0.2,2,
56802e5fc5767f00121cc6a0,older,correct_3,24.12,automobile_invention_m.png,5,automobile_invention_c.png,1,5,britain,u.s.,1,automobile_invention,europeans,americans,E,1
56802e5fc5767f00121cc6a0,older,repeated,24.12,bernie_tax_income_c.png,1,bernie_tax_income_c.png,0,5,1 million,,0,bernie_tax_income,">$10,000,000",">$29,000",E,
56802e5fc5767f00121cc6a0,older,correct_1,24.12,biden_studentdebt_m.png,0,biden_studentdebt_c.png,0,4,college,,0,biden_studentdebt,by putting his children through college,by attending college,A,
56802e5fc5767f00121cc6a0,older,correct_3,24.12,black_homeownership_m.png,4,black_homeownership_c.png,1,4,2019,,0,black_homeownership,2004,2017,E,
56802e5fc5767f00121cc6a0,older,correct_1,24.12,bloomberg_campaign_money_m.png,1,bloomberg_campaign_money_c.png,1,5,1.4,,0,bloomberg_campaign_money,$1.50 ,1 million,E,
56802e5fc5767f00121cc6a0,older,correct_3,24.12,brooms_standing_m.png,4,brooms_standing_c.png,1,6,bristles,magnetic force,1,brooms_standing,when the bristles are spread just right,when the earth's gravitational pull is just right,2,1
56802e5fc5767f00121cc6a0,older,repeated,24.12,cali_fires_c.png,5,cali_fires_c.png,0,5,electric companies,,0,cali_fires,downed electric power lines,bad forest management,2,
56802e5fc5767f00121cc6a0,older,correct_3,24.12,cali_statelaw_m.png,5,cali_statelaw_c.png,0,5,anyone,,0,cali_statelaw,water agencies,homeowners,1,
56802e5fc5767f00121cc6a0,older,repeated,24.12,chess_players_c.png,2,chess_players_c.png,1,5,6,,0,chess_players,90,0,E,
56802e5fc5767f00121cc6a0,older,repeated,24.12,cinderella_castle_c.png,6,cinderella_castle_c.png,0,5,hurricane proof,,0,cinderella_castle,can withstand hurricane-force winds,can be disassembled in the event of a hurricane,2,
56802e5fc5767f00121cc6a0,older,correct_3,24.12,clinton_nkorea_m.png,2,clinton_nkorea_c.png,1,5,1.2 billion,3 billion,1,clinton_nkorea,1.4 billion,3 billion,E,1
56802e5fc5767f00121cc6a0,older,correct_3,24.12,coffee_m.png,5,coffee_c.png,1,4,18,2,1,coffee,15th,2nd,E,1
56802e5fc5767f00121cc6a0,older,correct_1,24.12,coronabeer_covid_m.png,5,coronabeer_covid_c.png,1,5,gained 8%,did not gain loss of 8%,1,coronabeer_covid,sharp increase,sharp decrease,2,E
56802e5fc5767f00121cc6a0,older,correct_1,24.12,federal_state_dollars_m.png,2,federal_state_dollars_c.png,1,6,california,virginia,1,federal_state_dollars,california,virginia,2,1
56802e5fc5767f00121cc6a0,older,correct_3,24.12,gas_2018_m.png,3,gas_2018_c.png,0,4,up 28 percent,,0,gas_2018,rose 15%,rose 25%,E,
56802e5fc5767f00121cc6a0,older,correct_3,24.12,guncontrol_warrant_m.png,1,guncontrol_warrant_c.png,1,5,warrant,for any reason,1,guncontrol_warrant,require a warrant,at any time,2,1
56802e5fc5767f00121cc6a0,older,correct_1,24.12,immigration_boy_cage_m.png,5,immigration_boy_cage_c.png,0,4,parents died,,0,immigration_boy_cage,at a protest,separated from parents,E,
56802e5fc5767f00121cc6a0,older,correct_3,24.12,liberian_women_m.png,2,liberian_women_c.png,1,4,60%,8%,1,liberian_women,0.6,>38%,2,E
56802e5fc5767f00121cc6a0,older,correct_1,24.12,library_americanflag_m.png,4,library_americanflag_c.png,1,3,pledge of allegiance,,0,library_americanflag,it did not meet etiquette standards,they did not want to pledge allegiance,1,
56802e5fc5767f00121cc6a0,older,correct_3,24.12,mexican_border_crossings_m.png,2,mexican_border_crossings_c.png,0,6,up 35 percent,,0,mexican_border_crossings,decreased by 25%,decreased by 40%,E,
56802e5fc5767f00121cc6a0,older,repeated,24.12,military_pay_c.png,4,military_pay_c.png,1,5,yearly,,0,military_pay,every year since 1983,none in 10 years,2,
56802e5fc5767f00121cc6a0,older,correct_1,24.12,missing_people_m.png,2,missing_people_c.png,0,3,cave,,0,missing_people,national parks,cave systems,1,
56802e5fc5767f00121cc6a0,older,correct_3,24.12,murder_year_m.png,4,murder_year_c.png,1,3,1980,2016,1,murder_year,1980,2017,2,E
56802e5fc5767f00121cc6a0,older,repeated,24.12,obama_website_c.png,4,obama_website_c.png,0,4,1.2 billion,3 billion,1,obama_website,2.1 billion,5 billion,E,E
56802e5fc5767f00121cc6a0,older,repeated,24.12,pope_guncontrol_c.png,1,pope_guncontrol_c.png,0,5,christian car salesman,,0,pope_guncontrol,gun manufacturers,gun owners,E,
56802e5fc5767f00121cc6a0,older,correct_1,24.12,pres_vacation_m.png,2,pres_vacation_c.png,1,5,obama,trump,1,pres_vacation,clinton,obama,1,E
56802e5fc5767f00121cc6a0,older,repeated,24.12,race_starbucks_c.png,4,race_starbucks_c.png,0,5,2 dollars,,0,race_starbucks,2,2 million,2,
56802e5fc5767f00121cc6a0,older,correct_1,24.12,rep_control_m.png,4,rep_control_c.png,1,4,1980,,0,rep_control,2007,1928,E,
56802e5fc5767f00121cc6a0,older,correct_1,24.12,rural_hospitals_m.png,1,rural_hospitals_c.png,1,5,lack of fmedicare patients,covid,1,rural_hospitals,they serve people who are less likely to have health insurance,they do not have access to high-speed internet,2,E
56802e5fc5767f00121cc6a0,older,repeated,24.12,skorea_population_c.png,5,skorea_population_c.png,0,5,1.9 million,2.0 million,1,skorea_population,<10 million people,about 38 million people,E,E
56802e5fc5767f00121cc6a0,older,correct_1,24.12,soccer_revenue_gap_m.png,2,soccer_revenue_gap_c.png,1,4,20,60,1,soccer_revenue_gap,5.8 million more,20 million more,1,E
56802e5fc5767f00121cc6a0,older,correct_3,24.12,swimmingpool_deaths_m.png,2,swimmingpool_deaths_c.png,1,5,1360,30,1,swimmingpool_deaths,3709,360000,E,E
56802e5fc5767f00121cc6a0,older,correct_3,24.12,tax_allocation_m.png,1,tax_allocation_c.png,1,2,medicare,,0,tax_allocation,social ('medicare'),military ('war on terror'),2,
56802e5fc5767f00121cc6a0,older,repeated,24.12,tax_pres_law_c.png,2,tax_pres_law_c.png,0,5,no,,0,tax_pres_law,yes there is a law,no there is no law,1,
56802e5fc5767f00121cc6a0,older,correct_1,24.12,test_american_cars_m.png,4,test_american_cars_c.png,1,3,hit a pedestrian,drop a bowling ball,1,test_american_cars,simulation of hitting a person,dropping a bowling ball,2,1
56802e5fc5767f00121cc6a0,older,correct_1,24.12,trump_signed_legislation_m.png,5,trump_signed_legislation_c.png,1,2,lower,much more,1,trump_signed_legislation,less than any since ww2,more than any other president,2,1
56802e5fc5767f00121cc6a0,older,correct_1,24.12,us_trading_partner_m.png,2,us_trading_partner_c.png,1,6,china,uk,1,us_trading_partner,china,the united kingdom,2,1
56802e5fc5767f00121cc6a0,older,correct_3,24.12,ut_athletes_ipad_m.png,1,ut_athletes_ipad_c.png,1,4,8 percent,100%,1,ut_athletes_ipad,given to a limited number of student-athletes,all student-athletes,2,1
56802e5fc5767f00121cc6a0,older,correct_3,24.12,vaccines_autism_m.png,1,vaccines_autism_c.png,1,6,no link between the 2,direct link between the 2,1,vaccines_autism,do not cause autism,vaccines cause autism,2,1
56802e5fc5767f00121cc6a0,older,correct_1,24.12,veteran_suicide_m.png,1,veteran_suicide_c.png,0,3,28,,0,veteran_suicide,0.09,0.7,E,
56802e5fc5767f00121cc6a0,older,repeated,24.12,voter_turnout_c.png,5,voter_turnout_c.png,0,5,2012,,0,voter_turnout,higher than 2012,lowest since 1996,2,
5680eeb5c5767f00121ccc0f,older,correct_3,25.88,abortion_bieber_m.png,3,abortion_bieber_c.png,1,5,he is pro-life.,he has always been pro-life even prior to becoming a father.,1,abortion_bieber,steadily been pro life,changed from pro choice to pro life,2,2
5680eeb5c5767f00121ccc0f,older,correct_3,25.88,alabama_senate_m.png,3,alabama_senate_c.png,0,5,30,,0,alabama_senate,21 years,30 years,1,
5680eeb5c5767f00121ccc0f,older,correct_3,25.88,alaska_polarbears_m.png,2,alaska_polarbears_c.png,1,5,they are becoming endangered,they are thriving,1,alaska_polarbears,listed as an endangered species,numbers are strong and healthy,2,1
5680eeb5c5767f00121ccc0f,older,correct_3,25.88,amazon_rainforest_m.png,4,amazon_rainforest_c.png,1,6,15,90,1,amazon_rainforest,0.06,0.2,E,E
5680eeb5c5767f00121ccc0f,older,correct_1,25.88,automobile_invention_m.png,4,automobile_invention_c.png,1,5,england,united states,1,automobile_invention,europeans,americans,E,1
5680eeb5c5767f00121ccc0f,older,correct_3,25.88,bernie_tax_income_m.png,1,bernie_tax_income_c.png,1,5,over 10 million,"over 29,000",1,bernie_tax_income,">$10,000,000",">$29,000",2,1
5680eeb5c5767f00121ccc0f,older,repeated,25.88,biden_studentdebt_c.png,3,biden_studentdebt_c.png,0,5,his kids college tuition.,,0,biden_studentdebt,by putting his children through college,by attending college,2,
5680eeb5c5767f00121ccc0f,older,correct_1,25.88,black_homeownership_m.png,5,black_homeownership_c.png,0,5,2019,,0,black_homeownership,2004,2017,E,
5680eeb5c5767f00121ccc0f,older,repeated,25.88,bloomberg_campaign_money_c.png,4,bloomberg_campaign_money_c.png,0,4,1.5,,0,bloomberg_campaign_money,$1.50 ,1 million,2,
5680eeb5c5767f00121ccc0f,older,correct_1,25.88,brooms_standing_m.png,5,brooms_standing_c.png,1,5,the bristles are spread in a certain way.,proper gravitational force,1,brooms_standing,when the bristles are spread just right,when the earth's gravitational pull is just right,2,1
5680eeb5c5767f00121ccc0f,older,correct_3,25.88,cali_fires_m.png,5,cali_fires_c.png,1,6,a downed power line.,mismanaged forestry.,1,cali_fires,downed electric power lines,bad forest management,2,1
5680eeb5c5767f00121ccc0f,older,correct_1,25.88,cali_statelaw_m.png,4,cali_statelaw_c.png,0,5,the residents,,0,cali_statelaw,water agencies,homeowners,1,
5680eeb5c5767f00121ccc0f,older,correct_3,25.88,chess_players_m.png,3,chess_players_c.png,1,4,4,0,1,chess_players,90,0,E,1
5680eeb5c5767f00121ccc0f,older,correct_3,25.88,cinderella_castle_m.png,1,cinderella_castle_c.png,0,4,to be dismanted in case of a hurricane,,0,cinderella_castle,can withstand hurricane-force winds,can be disassembled in the event of a hurricane,1,
5680eeb5c5767f00121ccc0f,older,correct_1,25.88,clinton_nkorea_m.png,3,clinton_nkorea_c.png,1,2,40 million,,0,clinton_nkorea,1.4 billion,3 billion,E,
5680eeb5c5767f00121ccc0f,older,correct_1,25.88,coffee_m.png,4,coffee_c.png,1,2,2,10,1,coffee,15th,2nd,1,E
5680eeb5c5767f00121ccc0f,older,repeated,25.88,coronabeer_covid_c.png,4,coronabeer_covid_c.png,0,3,it increased,,0,coronabeer_covid,sharp increase,sharp decrease,2,
5680eeb5c5767f00121ccc0f,older,repeated,25.88,federal_state_dollars_c.png,3,federal_state_dollars_c.png,0,5,california,,0,federal_state_dollars,california,virginia,2,
5680eeb5c5767f00121ccc0f,older,correct_1,25.88,gas_2018_m.png,3,gas_2018_c.png,1,5,it increased by a large percentage,it increased by a small percentage,1,gas_2018,rose 15%,rose 25%,A,A
5680eeb5c5767f00121ccc0f,older,correct_1,25.88,guncontrol_warrant_m.png,5,guncontrol_warrant_c.png,1,4,with a warrant,anytime at all.,1,guncontrol_warrant,require a warrant,at any time,2,1
5680eeb5c5767f00121ccc0f,older,repeated,25.88,immigration_boy_cage_c.png,5,immigration_boy_cage_c.png,0,5,he was removed from his immigrating parents,,0,immigration_boy_cage,at a protest,separated from parents,1,
5680eeb5c5767f00121ccc0f,older,correct_1,25.88,liberian_women_m.png,3,liberian_women_c.png,1,4,80,80,1,liberian_women,0.6,>38%,E,E
5680eeb5c5767f00121ccc0f,older,repeated,25.88,library_americanflag_c.png,3,library_americanflag_c.png,0,5,it was against an ordinance for being improperly displayed,,0,library_americanflag,it did not meet etiquette standards,they did not want to pledge allegiance,2,
5680eeb5c5767f00121ccc0f,older,correct_1,25.88,mexican_border_crossings_m.png,3,mexican_border_crossings_c.png,1,4,it has decreased slightly,it has increased by a large amount,1,mexican_border_crossings,decreased by 25%,decreased by 40%,A,E
